PID,DN,DP,TN,RL,packageName,version,flagType,partitionId,user,name,intVal,boolVal,floatVal,stringVal,extensionVal,committed
"(PID, com.android.vending)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/phenotype.db)","(TN, Flags)","(RL, 1)","(packageName, com.google.android.finsky.stable)","(version, 82622210)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, AutoUpdate__enable_atomic_install_cancel_oversample)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.android.vending)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/phenotype.db)","(TN, Flags)","(RL, 2)","(packageName, com.google.android.finsky.stable)","(version, 82622210)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, ClusterRenderingLatencyLogging__enable_cluster_rendering_latency)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.android.vending)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/phenotype.db)","(TN, Flags)","(RL, 3)","(packageName, com.google.android.finsky.stable)","(version, 82622210)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, DataLoader__enable_delivery_failure_test_setting)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.android.vending)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/phenotype.db)","(TN, Flags)","(RL, 4)","(packageName, com.google.android.finsky.stable)","(version, 82622210)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, DownloadService__download_auto_updates_invisibly)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.android.vending)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/phenotype.db)","(TN, Flags)","(RL, 5)","(packageName, com.google.android.finsky.stable)","(version, 82622210)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, DownloadService__download_background_auto_updates_invisibly)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.android.vending)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/phenotype.db)","(TN, Flags)","(RL, 6)","(packageName, com.google.android.finsky.stable)","(version, 82622210)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, DownloadService__enable_download_service_in_installer)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.android.vending)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/phenotype.db)","(TN, Flags)","(RL, 7)","(packageName, com.google.android.finsky.stable)","(version, 82622210)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, DownloadService__fallback_to_download_queue)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.android.vending)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/phenotype.db)","(TN, Flags)","(RL, 8)","(packageName, com.google.android.finsky.stable)","(version, 82622210)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, DownloadService__file_to_download_prioritization_enabled)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.android.vending)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/phenotype.db)","(TN, Flags)","(RL, 9)","(packageName, com.google.android.finsky.stable)","(version, 82622210)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, DownloadService__kill_switch_remove_on_cancel)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.android.vending)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/phenotype.db)","(TN, Flags)","(RL, 10)","(packageName, com.google.android.finsky.stable)","(version, 82622210)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, DownloadService__log_download_events_to_playlogs)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
