PID,DN,DP,TN,RL,_id,contentObjectId,networkRequestId,cacheKey,contentType,featureType,fetchBeginTimestamp,firstAccessedTimestamp,lastAccessedTimestamp,blob
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 1)","(_id, 3207)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/puev8X5wKnVZGAqCal7tU?bo=EhgaABoAMgF9OgEEQgYIjfrr-AVIAlASYAE%3D&uc=18)","(networkRequestId, Fco7XaOGpmkA4T9hxOLpNA)","(cacheKey, 8C141A6522EDA881EC3A9701B85DEAF2)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718289319)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GPpPIPpPKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 2)","(_id, 3208)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/qwEGuoLGpkNUA0VWk01an?bo=EhgaABoAMgF9OgEEQgYIjvmZ8gVIAlASYAE%3D&uc=18)","(networkRequestId, 00ZZHdSFr2M8c8SWM_Y2RA)","(cacheKey, 0736B5479072D4887BCFE4F7E388AA05)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718289449)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GLJCILJCKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 3)","(_id, 3209)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/C2M5BawYLpeLp6aucL5EM?bo=EhgaABoAMgF9OgEEQgYIrdil9QVIAlASYAE%3D&uc=18)","(networkRequestId, 9FlqQrCGxHpWoPqCEekp3g)","(cacheKey, 6F8625E0995A3B457348E5169616526B)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718289537)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GJYoIJYoKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 4)","(_id, 3210)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/qZMiiMG5gJPyBV6WFeooe?bo=EhgaABoAMgF9OgEEQgYI1cHK8AVIAlASYAE%3D&uc=18)","(networkRequestId, MhlLgK2StSY65IB5vjSPTA)","(cacheKey, EF55C5C5ECF09CCDA936A0ED22CBE0FB)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718289633)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GIxhIIxhKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 5)","(_id, 3211)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/HA87OWx4JXVGqKa8UsjnE?bo=EhgaABoAMgF9OgEEQgYImfPM8wVIAlASYAE%3D&uc=18)","(networkRequestId, HMWVxe_kyDA7he0HhK5lpA)","(cacheKey, 8DC1F44F6AA41F92B36BF5C4052FF5A3)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718289744)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GJZKIJZKKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 6)","(_id, 3212)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/mROL0cRRJjXhPohSRFG8H?bo=EhgaABoAMgF9OgEEQgYI6fXP8AVIAlASYAE%3D&uc=18)","(networkRequestId, aEtDsz52o2IT_sDYOjezow)","(cacheKey, 675C014BEA8CC4EB072534BBE3350368)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718289847)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GIhLIIhLKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 7)","(_id, 3213)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/PLlkBfnMgg43QWjV86B3z?bo=EhgaABoAMgF9OgEEQgYItZbDhgZIAlASYAE%3D&uc=18)","(networkRequestId, G5vAC-6-Eq-sF-8BI1PxdQ)","(cacheKey, B78D696E25119BB7A323A35CBCE9E533)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718289929)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GNw4INw4KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 8)","(_id, 3214)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/tuQTvIhILNUaXNHOU7t8G?bo=EhgaABoAMgF9OgEEQgYI_Y2SggZIAlASYAE%3D&uc=18)","(networkRequestId, nwdI-Fi7afsgTWrebzoTTw)","(cacheKey, A34FA5CD80D09C7E046E9153E2A5970A)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718290141)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GMg7IMg7KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 9)","(_id, 3215)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/W9rt3q4rxKIvSRaIAF7P4?bo=EhgaABoAMgF9OgEEQgYI4aG58AVIAlASYAE%3D&uc=18)","(networkRequestId, HIvb3XW5IASo44dIRqp8hQ)","(cacheKey, FA19FCC7796582F43BEB9AE3A38A8B81)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718290256)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GPwdIPwdKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 10)","(_id, 3216)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/1jyFVTm2at1TI3rI9gk8i?bo=EhgaABoAMgF9OgEEQgYIqsDP8AVIAlASYAE%3D&uc=18)","(networkRequestId, 5XUOPF6-y4R5skfPMFBaAg)","(cacheKey, 1ED3DEF0D70F5500A466DCFD149A2C78)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718290374)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GKYaIKYaKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 11)","(_id, 3217)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/SjpPrTgDYMwyYjAMihDbT?bo=EhgaABoAMgF9OgEEQgYI-teA9QVIAlASYAE%3D&uc=18)","(networkRequestId, A3fRMtUHSZQCrBXsTl74Kw)","(cacheKey, 3D57C0486C5752725BF18F777144E44C)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718290461)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GLw6ILw6KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 12)","(_id, 3218)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/OLbTkS9JwjQYouTYoby7A?bo=EhgaABoAMgF9OgEEQgYI4LPP8AVIAlASYAE%3D&uc=18)","(networkRequestId, 3sO1fvLM1C5wddOeAkKvng)","(cacheKey, E52F4D38DA35A454B727BC6169847FAF)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718290558)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GLZwILZwKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 13)","(_id, 3219)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/bJJ5f5t88rR1kwGYqU1fc?bo=EhgaABoAMgF9OgEEQgYIkM_LgAZIAlASYAE%3D&uc=18)","(networkRequestId, YxJ20Rglc4I2ZiWVnqUz3Q)","(cacheKey, EB935DB4AAC7EA7614B9218B8865078F)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718290674)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GIBCIIBCKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 14)","(_id, 3220)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/fct8NzzHPNckmPjHmO5RJ?bo=EhgaABoAMgF9OgEEQgYI6OT4_wVIAlASYAE%3D&uc=18)","(networkRequestId, WZQr--fSayAI48SosdIcbQ)","(cacheKey, E77875EE478E22A128FAAC8EC8BC2F6E)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718290782)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GIY6IIY6KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 15)","(_id, 3221)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/llWP5mU1aX4r7tr4g0fmZ?bo=EhgaABoAMgF9OgEEQgYI09DK8QVIAlASYAE%3D&uc=18)","(networkRequestId, aTUa460hu_ePNfcJfIjz7w)","(cacheKey, 264D5BF6A4E2853D29C83AA232629CC2)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718290919)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GMxOIMxOKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 16)","(_id, 3222)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/UwEaZSUc028mpVFiL6pJn?bo=EhgaABoAMgF9OgEEQgYI2IPd_gVIAlASYAE%3D&uc=18)","(networkRequestId, kaOa62aVEL0JBd73wVNJoQ)","(cacheKey, CED75C5D064C84C19B14F118ED6BCF3F)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718291003)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GM5CIM5CKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 17)","(_id, 3223)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/YlZzRIJ9mTpTLKaqmAj3N?bo=EhgaABoAMgF9OgEEQgYI9_OA_AVIAlASYAE%3D&uc=18)","(networkRequestId, 8Z4YgqMBvyKzH9p1nhG9iQ)","(cacheKey, E4B6D1EAF65B2D48A9E3BDE0409554B9)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718291143)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GNhlINhlKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 18)","(_id, 3224)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/08bTi4pHClHdejfrb6S3k?bo=EhgaABoAMgF9OgEEQgYIuofQ8AVIAlASYAE%3D&uc=18)","(networkRequestId, X_5GLWEOPo0udMXpMJS4TA)","(cacheKey, 2D9D6B59351DD3974D32D5D88DE06FA2)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718291268)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GKpDIKpDKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1GT1JFR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODM3MzI3LCB1dGNNaWxsaXM9MTYyNTcxODI4ODI5NSkpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 19)","(_id, 3225)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/Sat4I2MTGRtEOQFPYiM9T?bo=EhgaABoAMgF9OgEEQgYI0sLW9AVIAlASYAE%3D&uc=18)","(networkRequestId, EKFthKulG5_lEreguEKv6g)","(cacheKey, 3631A5EE5F213330B6F472D48D817DCF)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718291442)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GJJZIJJZKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 20)","(_id, 3226)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/VCheuVAV7hqslzyzfKfwW?bo=EhgaABoAMgF9OgEEQgYI-Zyn8QVIAlASYAE%3D&uc=18)","(networkRequestId, yXOaBilrfBWXC1va5G8Z-w)","(cacheKey, 23F2C8C2E040E9C0F2D92C8218342CC3)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718291544)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GJxNIJxNKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 21)","(_id, 3227)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/BaWxYnO6m2ggaSeEiJVmo?bo=EhgaABoAMgF9OgEEQgYI1vCg9QVIAlASYAE%3D&uc=18)","(networkRequestId, S6CstVVzSrF5QTt5H7bBlQ)","(cacheKey, FF29A0E05494DD41FF3A2F09E2FFF04B)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718291643)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GMo1IMo1KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 22)","(_id, 3228)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/c8EVlWkw6MM1CZDDZZ9zY?bo=EhgaABoAMgF9OgEEQgYIz9ze-gVIAlASYAE%3D&uc=18)","(networkRequestId, KUKobI2W-uGuOkklIdCubg)","(cacheKey, 0C65849DD3A2B7E094FD46233965A96A)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718291778)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GLo+ILo+KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
