"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26330)","(packageName, com.google.android.gms.measurement)","(version, 239)","(flagType, 0)","(partitionId, 0)","(user, )","(name, measurement.id.validation.internal_limits_internal_event_params)","(intVal, 23180913)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26331)","(packageName, com.google.android.gms.measurement)","(version, 239)","(flagType, 0)","(partitionId, 0)","(user, )","(name, measurement.lifecycle.app_background_timestamp_when_backgrounded)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26332)","(packageName, com.google.android.gms.measurement)","(version, 239)","(flagType, 0)","(partitionId, 0)","(user, )","(name, measurement.lifecycle.app_backgrounded_engagement)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26333)","(packageName, com.google.android.gms.measurement)","(version, 239)","(flagType, 0)","(partitionId, 0)","(user, )","(name, measurement.lifecycle.app_backgrounded_tracking)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26334)","(packageName, com.google.android.gms.measurement)","(version, 239)","(flagType, 0)","(partitionId, 0)","(user, )","(name, measurement.lifecycle.app_in_background_parameter)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26335)","(packageName, com.google.android.gms.measurement)","(version, 239)","(flagType, 0)","(partitionId, 0)","(user, )","(name, measurement.lifetimevalue.max_currency_tracked)","(intVal, 4)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26336)","(packageName, com.google.android.gms.measurement)","(version, 239)","(flagType, 0)","(partitionId, 0)","(user, )","(name, measurement.lifetimevalue.user_engagement_tracking_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26337)","(packageName, com.google.android.gms.measurement)","(version, 239)","(flagType, 0)","(partitionId, 0)","(user, )","(name, measurement.log_androidId_enabled)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26338)","(packageName, com.google.android.gms.measurement)","(version, 239)","(flagType, 0)","(partitionId, 0)","(user, )","(name, measurement.log_tag)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, FA)","(extensionVal, None)","(committed, 0)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26339)","(packageName, com.google.android.gms.measurement)","(version, 239)","(flagType, 0)","(partitionId, 0)","(user, )","(name, measurement.log_tag.service)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, FA-SVC)","(extensionVal, None)","(committed, 0)"
