"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/stickers.core.db)","(TN, BitmojiSticker)","(RL, 5323)","(stickerId, 10224633)","(packId, bitmoji-search-preview)","(cacheKey, None)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(targetBitmojiQuickReply, 0)","(animated, 0)","(rank, 0)"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/stickers.core.db)","(TN, BitmojiSticker)","(RL, 5324)","(stickerId, 20006403)","(packId, bitmoji-search-preview)","(cacheKey, None)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(targetBitmojiQuickReply, 0)","(animated, 0)","(rank, 0)"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/stickers.core.db)","(TN, BitmojiSticker)","(RL, 5325)","(stickerId, 10213216)","(packId, bitmoji-search-preview)","(cacheKey, None)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(targetBitmojiQuickReply, 0)","(animated, 0)","(rank, 0)"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/stickers.core.db)","(TN, BitmojiSticker)","(RL, 5326)","(stickerId, 10218604)","(packId, bitmoji-search-preview)","(cacheKey, None)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(targetBitmojiQuickReply, 0)","(animated, 0)","(rank, 0)"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/stickers.core.db)","(TN, BitmojiSticker)","(RL, 5327)","(stickerId, 10215139)","(packId, bitmoji-search-preview)","(cacheKey, None)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(targetBitmojiQuickReply, 0)","(animated, 0)","(rank, 0)"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/stickers.core.db)","(TN, BitmojiSticker)","(RL, 5328)","(stickerId, 20061879)","(packId, bitmoji-search-preview)","(cacheKey, None)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(targetBitmojiQuickReply, 0)","(animated, 0)","(rank, 0)"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/stickers.core.db)","(TN, BitmojiSticker)","(RL, 5329)","(stickerId, 20034131)","(packId, bitmoji-search-preview)","(cacheKey, None)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(targetBitmojiQuickReply, 0)","(animated, 0)","(rank, 0)"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/stickers.core.db)","(TN, BitmojiSticker)","(RL, 5330)","(stickerId, 10230457)","(packId, bitmoji-search-preview)","(cacheKey, None)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(targetBitmojiQuickReply, 0)","(animated, 0)","(rank, 0)"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/stickers.core.db)","(TN, BitmojiSticker)","(RL, 5331)","(stickerId, 10112158)","(packId, bitmoji-search-preview)","(cacheKey, None)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(targetBitmojiQuickReply, 0)","(animated, 0)","(rank, 0)"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/stickers.core.db)","(TN, BitmojiSticker)","(RL, 5332)","(stickerId, 10230377)","(packId, bitmoji-search-preview)","(cacheKey, None)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(targetBitmojiQuickReply, 0)","(animated, 0)","(rank, 0)"
