"(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 666)","(_id, 666)","(prekey_id, 5568998)","(sent_to_server, 1)","(record, CObz0wISIQWYEdXWtwDJ0nqM804HET/U5NvEt7Sd3B9s1bkTf9oaURogsHrP1r1DWK4PmqsNa7mJC83JY1d/el1BTZV3hPq5aHQ=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 667)","(_id, 667)","(prekey_id, 5568999)","(sent_to_server, 1)","(record, COfz0wISIQXwnFx5U7/fsdn1l+qyPEAeg2RVeGNyzeCQ5q/mmWU5GhogYM6keNQKNIl9diVqK2YR4pdid8LCsHaDyqrGljaF/EI=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 668)","(_id, 668)","(prekey_id, 5569000)","(sent_to_server, 1)","(record, COjz0wISIQWloP6xj/+vYmsV5H78YHx4I/h9sWiZSXtQZq2vonrZVRog6H6B4nxLewnw03CzrJYKLzJsqro8gZnxtDUznCo91Eg=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 669)","(_id, 669)","(prekey_id, 5569001)","(sent_to_server, 1)","(record, COnz0wISIQUK/SacAn+S5UAZOWLAYObzd0gSha3AmWEU7E/ciLH8UhogWHsbOrzNiHHJgvVk8qDcQ+oMWaLlLYmdssVo7VRwKWQ=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 670)","(_id, 670)","(prekey_id, 5569002)","(sent_to_server, 1)","(record, COrz0wISIQWPG4zQW0mU3k1S8dIh9eAvomSYH7/ZWeRA+DhqYX2ZURogOOCdkf3cl4acqLs7ZvAysLiwXGrmDETuzl1VfsoaHlU=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 671)","(_id, 671)","(prekey_id, 5569003)","(sent_to_server, 1)","(record, COvz0wISIQWHYiVaW0CY8F453/1UMHXSs/sgbb+zl1ui5p4Li+aOKxogaG+1mYpckWhbm7VpfZ3K86NbjS0JMT0fZogjuYpwBU8=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 672)","(_id, 672)","(prekey_id, 5569004)","(sent_to_server, 1)","(record, COzz0wISIQVOhCwUzW2Oq6sPj7xs9NB5fFTrWJiUPRTDzzgGM10fCxogqMPRJFXznEMVGxIF1aAqBEffqOWT/J7/3ZglVOFiwF0=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 673)","(_id, 673)","(prekey_id, 5569005)","(sent_to_server, 1)","(record, CO3z0wISIQUrcypxw6+Z4PMe4g2k1yqVDHRFSC4RaE0wadCni+OORxogCNhC99bgc3KWTcqEzsg91hliWfwaXa3JCHK1/YJmTF0=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 674)","(_id, 674)","(prekey_id, 5569006)","(sent_to_server, 1)","(record, CO7z0wISIQWsRtssZsE3+UB69Eaud+jAiaDoUB7EOzeRtHnGx40OLxogCKsg8FHCvoaCnScptGMRaLArP8D9B1hDR+RAZ+2Gx1s=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 675)","(_id, 675)","(prekey_id, 5569007)","(sent_to_server, 1)","(record, CO/z0wISIQWJ3KPwhVBB+DRl7+kQTuRw7B6WZo98gffa2OuyPdfmaBogqPsC8x2Am3eqQeKxoPA/DfhjEO/MY+rCEIelu99J/FI=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
