"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8559)","(_id, 8617)","(text, she)","(weight, 51541)","(type, 1)","(ref_id, 1103926304049524737)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8560)","(_id, 8618)","(text, lorena she her)","(weight, 51541)","(type, 1)","(ref_id, 1103926304049524737)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8561)","(_id, 8619)","(text, her)","(weight, 51541)","(type, 1)","(ref_id, 1103926304049524737)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8562)","(_id, 8620)","(text, lorena)","(weight, 51541)","(type, 1)","(ref_id, 1103926304049524737)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8563)","(_id, 8621)","(text, @fromkrikkit)","(weight, 51541)","(type, 1)","(ref_id, 1103926304049524737)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8564)","(_id, 8622)","(text, lorenasheher)","(weight, 51541)","(type, 1)","(ref_id, 1103926304049524737)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8565)","(_id, 8623)","(text, fromkrikkit)","(weight, 51541)","(type, 1)","(ref_id, 1103926304049524737)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8566)","(_id, 8624)","(text, munaassi)","(weight, 51541)","(type, 1)","(ref_id, 1113522229969551360)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8567)","(_id, 8625)","(text, @assimuna)","(weight, 51541)","(type, 1)","(ref_id, 1113522229969551360)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8568)","(_id, 8626)","(text, assimuna)","(weight, 51541)","(type, 1)","(ref_id, 1113522229969551360)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8569)","(_id, 8627)","(text, 4n6 newb)","(weight, 51541)","(type, 1)","(ref_id, 1121464114340139010)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8570)","(_id, 8628)","(text, newb)","(weight, 51541)","(type, 1)","(ref_id, 1121464114340139010)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8571)","(_id, 8629)","(text, 4n6_newb)","(weight, 51541)","(type, 1)","(ref_id, 1121464114340139010)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 8572)","(_id, 8630)","(text, 4n6newb)","(weight, 51541)","(type, 1)","(ref_id, 1121464114340139010)","(result_context, None)"
