"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, feedback_action)","(RL, 68)","(_id, 308)","(feedback_action, SgJqDFJpY2hCZWhhdmlvcmk4ak0vMi90aW1lbGluZS9mZWVkYmFjay5qc29uP2ZlZWRiYWNrX3R5cGU9UmljaEJlaGF2aW9yJmFjdGlvbl9tZXRhZGF0YT1GY1FCT1F3QTFJCAERCVgROGoETk9ORUkSB0lqEjcwNjA4MzkwMjQxMTA1NTEwNFhYahBMQlVlSEJYRUFUa01BQUFBWA==)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, feedback_action)","(RL, 69)","(_id, 309)","(feedback_action, SgJqDFJpY2hCZWhhdmlvcmk4ak0vMi90aW1lbGluZS9mZWVkYmFjay5qc29uP2ZlZWRiYWNrX3R5cGU9UmljaEJlaGF2aW9yJmFjdGlvbl9tZXRhZGF0YT1GY1FCT1F3QTFJCAERCVgROGoETk9ORUkSB0lqEzEyNjMxODc4ODU5NzAyMjcyMDBYWGoQTEJVZUhCWEVBVGtNQUFBQVg=)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, feedback_action)","(RL, 70)","(_id, 310)","(feedback_action, SgJqDFJpY2hCZWhhdmlvcmk4ak0vMi90aW1lbGluZS9mZWVkYmFjay5qc29uP2ZlZWRiYWNrX3R5cGU9UmljaEJlaGF2aW9yJmFjdGlvbl9tZXRhZGF0YT1GY1FCT1F3QTFJCAERCVgROGoETk9ORUkSB0lqEzExMzkyMjkwODc2ODIwNjg0ODBYWGoQTEJVZUhCWEVBVGtNQUFBQVg=)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, feedback_action)","(RL, 71)","(_id, 311)","(feedback_action, SgJqDFJpY2hCZWhhdmlvcmk4ak0vMi90aW1lbGluZS9mZWVkYmFjay5qc29uP2ZlZWRiYWNrX3R5cGU9UmljaEJlaGF2aW9yJmFjdGlvbl9tZXRhZGF0YT1GY1FCT1F3QTFJCAERCVgROGoETk9ORUkSB0lqEjgzOTU0MzE2NTAwMjUwNjI0MFhYahBMQlVlSEJYRUFUa01BQUFBWA==)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, feedback_action)","(RL, 72)","(_id, 312)","(feedback_action, SgJqDFJpY2hCZWhhdmlvcmk4ak0vMi90aW1lbGluZS9mZWVkYmFjay5qc29uP2ZlZWRiYWNrX3R5cGU9UmljaEJlaGF2aW9yJmFjdGlvbl9tZXRhZGF0YT1GY1FCT1F3QTFJCAERCVgROGoETk9ORUkSB0lqEjg0OTA3NTg4MTY1Mzg0NjAxNlhYahBMQlVlSEJYRUFUa01BQUFBWA==)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, feedback_action)","(RL, 73)","(_id, 313)","(feedback_action, SgJqDFJpY2hCZWhhdmlvcmk4ak0vMi90aW1lbGluZS9mZWVkYmFjay5qc29uP2ZlZWRiYWNrX3R5cGU9UmljaEJlaGF2aW9yJmFjdGlvbl9tZXRhZGF0YT1GY1FCT1F3QTFJCAERCVgROGoETk9ORUkSB0lqEjY4OTU2NjMwNjAxNDYxNzYwMFhYahBMQlVlSEJYRUFUa01BQUFBWA==)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, feedback_action)","(RL, 74)","(_id, 314)","(feedback_action, SgJqDFJpY2hCZWhhdmlvcmk4ak0vMi90aW1lbGluZS9mZWVkYmFjay5qc29uP2ZlZWRiYWNrX3R5cGU9UmljaEJlaGF2aW9yJmFjdGlvbl9tZXRhZGF0YT1GY1FCT1F3QTFJCAERCVgROGoETk9ORUkSB0lqEjc2OTE5MzYwMjE2OTcwNDQ0OFhYahBMQlVlSEJYRUFUa01BQUFBWA==)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, feedback_action)","(RL, 75)","(_id, 315)","(feedback_action, SgJqDFJpY2hCZWhhdmlvcmk4ak0vMi90aW1lbGluZS9mZWVkYmFjay5qc29uP2ZlZWRiYWNrX3R5cGU9UmljaEJlaGF2aW9yJmFjdGlvbl9tZXRhZGF0YT1GY1FCT1F3QTFJCAERCVgROGoETk9ORUkSB0lqEjg5ODI2Mjg4OTM3ODYxOTM5MlhYahBMQlVlSEJYRUFUa01BQUFBWA==)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, feedback_action)","(RL, 76)","(_id, 316)","(feedback_action, SgJqDFJpY2hCZWhhdmlvcmk4ak0vMi90aW1lbGluZS9mZWVkYmFjay5qc29uP2ZlZWRiYWNrX3R5cGU9UmljaEJlaGF2aW9yJmFjdGlvbl9tZXRhZGF0YT1GY1FCT1F3QTFJCAERCVgROGoETk9ORUkSB0lqEzEwNzAwMjgxNTk5NjQyNjI0MDBYWGoQTEJVZUhCWEVBVGtNQUFBQVg=)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, feedback_action)","(RL, 77)","(_id, 317)","(feedback_action, SgJqDFJpY2hCZWhhdmlvcmk4ak0vMi90aW1lbGluZS9mZWVkYmFjay5qc29uP2ZlZWRiYWNrX3R5cGU9UmljaEJlaGF2aW9yJmFjdGlvbl9tZXRhZGF0YT1GY1FCT1F3QTFJCAERCVgROGoETk9ORUkSB0lqEzExMzkxOTkyNzg4ODUxNjMwMDlYWGoQTEJVZUhCWEVBVGtNQUFBQVg=)"
