"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 70)","(id, 114)","(url, 47)","(visit_time, 13265866774588534)","(from_visit, 113)","(transition, 1610612736)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 71)","(id, 115)","(url, 47)","(visit_time, 13265866774617669)","(from_visit, 114)","(transition, 1610612736)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 72)","(id, 116)","(url, 49)","(visit_time, 13265866774672642)","(from_visit, 110)","(transition, 1895825408)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 73)","(id, 117)","(url, 49)","(visit_time, 13265866774808165)","(from_visit, 116)","(transition, 1610612736)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 74)","(id, 118)","(url, 49)","(visit_time, 13265866774841693)","(from_visit, 117)","(transition, 1610612736)","(segment_id, 0)","(visit_duration, 80921)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 75)","(id, 119)","(url, 49)","(visit_time, 13265866774922614)","(from_visit, 118)","(transition, 1895825408)","(segment_id, 0)","(visit_duration, 292423)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 76)","(id, 120)","(url, 47)","(visit_time, 13265866774967340)","(from_visit, 113)","(transition, 1895825408)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 77)","(id, 121)","(url, 47)","(visit_time, 13265866775096724)","(from_visit, 120)","(transition, 1610612736)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 78)","(id, 122)","(url, 47)","(visit_time, 13265866775126333)","(from_visit, 121)","(transition, 1610612736)","(segment_id, 0)","(visit_duration, 615461)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, visits)","(RL, 79)","(id, 123)","(url, 49)","(visit_time, 13265866775215037)","(from_visit, 119)","(transition, 1895825408)","(segment_id, 0)","(visit_duration, 0)","(incremented_omnibox_typed_score, 0)","(publicly_routable, 0)"
