"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 2323)","(_id, 2381)","(text, my)","(weight, 52225)","(type, 1)","(ref_id, 19489212)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 2324)","(_id, 2382)","(text, jaysonestreetiweara😷havemy💉💉)","(weight, 52225)","(type, 1)","(ref_id, 19489212)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 2325)","(_id, 2383)","(text, jayson e street i wear a 😷 have my 💉 💉)","(weight, 52225)","(type, 1)","(ref_id, 19489212)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 2326)","(_id, 2384)","(text, street)","(weight, 52225)","(type, 1)","(ref_id, 19489212)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 2327)","(_id, 2385)","(text, 💉)","(weight, 52225)","(type, 1)","(ref_id, 19489212)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 2328)","(_id, 2386)","(text, have)","(weight, 52225)","(type, 1)","(ref_id, 19489212)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 2329)","(_id, 2387)","(text, jaysonstreet)","(weight, 52225)","(type, 1)","(ref_id, 19489212)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 2330)","(_id, 2388)","(text, @teamvic)","(weight, 52225)","(type, 1)","(ref_id, 19548850)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 2331)","(_id, 2389)","(text, victor)","(weight, 52225)","(type, 1)","(ref_id, 19548850)","(result_context, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 2332)","(_id, 2390)","(text, teamvic)","(weight, 52225)","(type, 1)","(ref_id, 19548850)","(result_context, None)"
